time,L_FA_w,L_FA_x,L_FA_y,L_FA_z,R_FA_w,R_FA_x,R_FA_y,R_FA_z,CHEST_w,CHEST_x,CHEST_y,CHEST_z,event
331.903738,-0.709922,0.007423,0.616182,0.340993,
331.910857,-0.709922,0.007423,0.616182,0.340993,
331.917971,-0.709922,0.007423,0.616182,0.340993,
331.925020,-0.709922,0.007423,0.616182,0.340993,
331.932062,-0.709922,0.007423,0.616182,0.340993,
331.945065,-0.709922,0.007423,0.616182,0.340993,
331.966363,-0.709922,0.007423,0.616182,0.340993,
331.973551,-0.709922,0.007423,0.616182,0.340993,
331.980666,-0.709922,0.007423,0.616182,0.340993,
331.987739,-0.709922,0.007423,0.616182,0.340993,
331.994840,-0.709922,0.007423,0.616182,0.340993,
332.001805,-0.735580,0.005879,0.577303,0.354414,
332.019533,-0.743182,0.005357,0.564943,0.358458,
332.045062,-0.743527,0.005333,0.564372,0.358642,
332.057320,-0.745321,0.005228,0.561372,0.359626,
332.064761,-0.745321,0.005228,0.561372,0.359626,
332.072375,-0.745321,0.005228,0.561372,0.359626,
332.079673,-0.745321,0.005228,0.561372,0.359626,
332.086940,-0.745321,0.005228,0.561372,0.359626,
332.099604,-0.745321,0.005228,0.561372,0.359626,
332.114346,-0.755350,0.004574,0.544257,0.364979,
332.139623,-0.756097,0.004524,0.542951,0.365379,
332.147289,-0.756097,0.004524,0.542951,0.365379,
332.154537,-0.756097,0.004524,0.542951,0.365379,
332.161574,-0.756097,0.004524,0.542951,0.365379,
332.168581,-0.756097,0.004524,0.542951,0.365379,
332.181692,-0.756097,0.004524,0.542951,0.365379,
332.195143,-0.756097,0.004524,0.542951,0.365379,
332.202136,-0.756097,0.004524,0.542951,0.365379,
332.209097,-0.773972,0.003251,0.510164,0.375085,
332.216123,-0.775572,0.003133,0.507085,0.375957,
332.229942,-0.777154,0.002955,0.504052,0.376768,
332.258122,-0.780118,0.002736,0.498266,0.378338,
332.266715,-0.781621,0.002629,0.495264,0.379176,
332.273913,-0.784516,0.002349,0.489461,0.380733,
332.280899,-0.784516,0.002349,0.489461,0.380733,
332.287964,-0.786018,0.002232,0.486388,0.381573,
332.298028,-0.786018,0.002232,0.486388,0.381573,
332.313066,-0.788773,0.002032,0.480661,0.383143,
332.320143,-0.790228,0.001855,0.477658,0.383900,
332.327099,-0.792921,0.001636,0.471972,0.385379,
332.334129,-0.792921,0.001636,0.471972,0.385379,
332.350139,-0.794325,0.001529,0.468951,0.386175,
332.367926,-0.794325,0.001529,0.468951,0.386175,
332.386596,-0.794325,0.001529,0.468951,0.386175,
332.395652,-0.800521,0.000963,0.455339,0.389656,
332.410432,-0.802020,0.000764,0.451920,0.390552,
332.417776,-0.804564,0.000537,0.446187,0.391910,
332.424898,-0.804564,0.000537,0.446187,0.391910,
332.431882,-0.805808,0.000429,0.443310,0.392618,
332.444474,-0.805808,0.000429,0.443310,0.392618,
332.451559,-0.808149,0.000231,0.437806,0.393980,
332.460422,-0.808149,0.000231,0.437806,0.393980,
332.467623,-0.809371,0.000128,0.434898,0.394694,
332.478767,-0.811634,-0.000151,0.429515,0.395938,
332.504668,-0.812801,-0.000268,0.426677,0.396613,
332.513507,-0.815011,-0.000468,0.421296,0.397828,
332.520575,-0.816152,-0.000572,0.418487,0.398452,
332.527577,-0.816152,-0.000572,0.418487,0.398452,
332.534697,-0.818208,-0.000851,0.413248,0.399702,
332.541864,-0.818208,-0.000851,0.413248,0.399702,
332.548833,-0.819285,-0.000968,0.410477,0.400348,
332.562096,-0.819285,-0.000968,0.410477,0.400348,
332.584328,-0.819285,-0.000968,0.410477,0.400348,
332.591523,-0.824102,-0.001448,0.397857,0.403191,
332.598635,-0.824320,-0.001470,0.397275,0.403320,
332.605767,-0.824320,-0.001470,0.397275,0.403320,
332.612789,-0.825316,-0.001573,0.394630,0.403880,
332.632953,-0.825316,-0.001573,0.394630,0.403880,
332.640702,-0.827199,-0.001769,0.389541,0.404964,
332.647985,-0.828181,-0.001945,0.386834,0.405551,
332.655000,-0.829976,-0.002164,0.381808,0.406642,
332.670649,-0.829976,-0.002164,0.381808,0.406642,
332.683931,-0.830932,-0.002271,0.379139,0.407187,
332.701635,-0.832715,-0.002551,0.374123,0.408181,
332.725207,-0.832715,-0.002551,0.374123,0.408181,
332.745164,-0.832715,-0.002551,0.374123,0.408181,
332.753479,-0.832715,-0.002551,0.374123,0.408181,
332.761009,-0.832715,-0.002551,0.374123,0.408181,
332.768406,-0.832715,-0.002551,0.374123,0.408181,
332.779280,-0.832715,-0.002551,0.374123,0.408181,
332.801702,-0.832715,-0.002551,0.374123,0.408181,
332.809040,-0.841632,-0.003666,0.347154,0.413676,
332.816090,-0.842440,-0.003771,0.344582,0.414178,
332.823142,-0.843053,-0.003852,0.342647,0.414535,
332.830136,-0.843053,-0.003852,0.342647,0.414535,
332.851461,-0.843053,-0.003852,0.342647,0.414535,
332.860665,-0.843053,-0.003852,0.342647,0.414535,
332.869785,-0.843053,-0.003852,0.342647,0.414535,
332.879895,-0.843053,-0.003852,0.342647,0.414535,
